Date,State/UnionTerritory,Sector,GDP_Before_COVID,GDP_During_COVID,GDP_Loss_Percent,Unemployment_Rate_Before,Unemployment_Rate_During,Migration_Effect,Recovery_Factor,Govt_Support_Received,Sector_Impact_Score,Health_Index,Lockdown_Severity,Vaccination_Rate,Urban_Rural_Ratio,Inflation_Rate,Population_Affected,Recovery_Progress,Remarks
31-01-2019,Nagaland,Transport,91166.25,75400.09,17.29,8.56,16.10909834,0,0.28,797.03,6,77.91,1,75,2.75,4.18,238.11,82.43,Medium Impact
02-03-2019,Meghalaya,Services,75642.23,56477.47,25.34,6.19,10.07041093,0,0.98,797.03,8,36.8,3,28.46,0.36,3.66,33.1,68.22,High Impact
01-04-2019,Uttar Pradesh,Trade,80685.77,61346.2,23.97,4.2,14.79665548,0,0.18,797.03,8,75.07,3,42,2.86,4.91,161.44,80.73,Medium Impact
01-05-2019,Haryana,Manufacturing,2782.65,1919.55,31.02,4.87,9.447552156,0,0.36,797.03,9,41.81,3,38.43,0.76,7.96,176.35,62.47,Medium Impact
31-05-2019,Nagaland,Trade,96318.23,83145.75,13.68,6.56,10.82429605,0,0.75,797.03,7,36.37,4,85.21,1.05,6.91,404.97,33.2,Low Impact
30-06-2019,Jharkhand,Agriculture,72940.43,56857.51,22.05,4.03,10.83714056,0,0.66,797.03,9,79.22,4,77.14,1.57,4.01,368,30.52,High Impact
30-07-2019,Himachal Pradesh,Finance,31170.36,22202.62,28.77,7.28,14.26851024,1,0.58,797.03,9,87.81,2,58.9,1.27,7.73,345,10.81,Low Impact
29-08-2019,West Bengal,Agriculture,83110.07,67204.26,19.14,6.96,11.11085229,1,0.53,797.03,1,76.59,4,27.5,2.07,6.03,11.91,80.29,Low Impact
28-09-2019,Odisha,Services,28870.6,27383.97,5.15,8,12.71860727,1,0.84,797.03,6,82.36,5,93.8,2.93,6.08,455.44,86.24,High Impact
28-10-2019,Uttarakhand,Public Administration,87402.63,65756.65,24.77,9.56,13.25705239,0,0.23,797.03,8,94.42,5,65.33,1.9,5.17,108.56,79.15,Medium Impact
27-11-2019,Delhi,Construction,12145.46,11201.05,7.78,9.39,18.57460178,1,0.44,797.03,10,38.76,3,97.05,2.22,8.19,314.9,16.7,Low Impact
27-12-2019,Chhattisgarh,Construction,70664.91,50932.15,27.92,9.62,19.32089031,1,0.16,797.03,9,92.73,1,58.01,0.45,4.91,31.85,78.6,Medium Impact
26-01-2020,Gujarat,Construction,54529.15,33762.07,38.08,4.71,11.33328497,0,0.6,797.03,4,69.08,3,82.12,1.96,3.56,41.68,14.12,High Impact
25-02-2020,Uttar Pradesh,Construction,10556.91,7088.8,32.85,3.92,13.06087023,1,0.25,797.03,2,82.86,1,81.31,1.47,4.82,5.78,19.5,Low Impact
26-03-2020,Haryana,Trade,24947.49,18624.38,25.35,5.12,14.47935392,0,0.33,797.03,9,72.26,3,33.73,2.68,7.29,283.4,49.64,Low Impact
25-04-2020,Karnataka,Finance,2228,1508.07,32.31,9.27,12.65275528,1,0.47,797.03,9,67.05,3,96.4,1.29,6.95,315.06,52.85,High Impact
25-05-2020,Nagaland,Mining,47408.03,28448.59,39.99,9.8,21.46178025,0,0.03,797.03,8,75.74,5,2.19,2.1,4.13,26.18,83.45,High Impact
24-06-2020,Arunachal Pradesh,Agriculture,30825.26,28366.96,7.97,9.02,19.23031947,0,0.09,797.03,3,50.82,1,76.87,0.84,3.67,145.95,71.16,Low Impact
24-07-2020,Odisha,Agriculture,60237.39,53934.02,10.46,3.77,7.814834612,1,0.69,797.03,5,90.08,2,96.56,0.93,6.97,425.88,23.8,Low Impact
23-08-2020,Manipur,Real Estate,30426.54,26160.81,14.02,9.63,13.49165036,0,0.43,797.03,2,37.49,2,33.89,1.25,7.06,51.55,30.35,Low Impact
22-09-2020,Tamil Nadu,Services,30691.99,20217.89,34.13,5.96,9.216611456,1,0.86,797.03,3,50.67,3,64.81,1.05,5.2,109.06,35.71,High Impact
22-10-2020,Chhattisgarh,Services,74576.13,47887.37,35.79,3.07,6.453785625,0,0.69,797.03,1,32.03,3,56.22,0.91,8.06,212.77,21.13,Medium Impact
21-11-2020,Himachal Pradesh,Public Administration,5766.14,3596.12,37.63,6.1,15.58161799,1,0.01,797.03,4,47.64,5,76.15,0.34,8.87,421.29,35.89,Medium Impact
21-12-2020,Rajasthan,Agriculture,90386.6,77136.85,14.66,3.32,10.01654257,1,0.62,797.03,5,44.18,1,86.62,2.54,4.23,128.17,75.57,Medium Impact
20-01-2021,Uttar Pradesh,Construction,85374.12,78978.13,7.49,6.81,16.63934173,0,0.09,797.03,2,33.23,3,60.3,0.38,6.46,498.57,31.73,Medium Impact
19-02-2021,Madhya Pradesh,Trade,67112.66,50380.64,24.93,5.37,14.83254894,1,0.78,797.03,3,61.97,2,81.59,2.68,3.03,178.28,85.18,High Impact
21-03-2021,Manipur,Public Administration,59728.94,38328.02,35.83,6.31,14.35612714,1,0.99,797.03,6,60.46,1,31.23,0.55,7.28,193.84,52.26,High Impact
20-04-2021,Haryana,Trade,89337.95,69624.41,22.07,7.29,16.15366607,1,0.53,797.03,6,35.05,3,22.86,0.38,5.49,61.93,39.06,Medium Impact
20-05-2021,Haryana,Trade,19347.69,13970.8,27.79,9.08,11.26355724,0,0.68,797.03,7,47.02,1,43.07,1.78,4.16,340.42,47.12,Low Impact
19-06-2021,Chhattisgarh,Finance,8817.95,6447.59,26.88,7.63,12.74777647,0,0.24,797.03,9,91.97,5,67.77,1.61,7.51,122.49,73.85,Low Impact
19-07-2021,Chhattisgarh,Finance,24711.51,20200.81,18.25,6.04,14.41822179,1,0.44,797.03,4,37.2,2,18.72,1.58,7.86,314.8,56.51,High Impact
18-08-2021,Uttarakhand,Transport,79663.25,67837.35,14.84,8.74,10.83344953,1,0.86,797.03,5,49.83,1,68.04,1.81,3.67,112.36,10.66,Medium Impact
17-09-2021,Rajasthan,Real Estate,4432.36,2831,36.13,9.34,11.66976944,0,0.17,797.03,2,32.33,2,39.41,1,3.25,194.55,93.01,High Impact
17-10-2021,Telangana,Trade,58697.88,35949.9,38.75,3.84,14.35887982,0,0.27,797.03,6,39.68,3,79.56,2.06,5,428.48,15.94,Medium Impact
16-11-2021,Telangana,Construction,99548.31,94373.35,5.2,6.72,15.56024862,1,0.45,797.03,4,75.46,4,3.68,1.61,6.76,369.71,94.48,Medium Impact
16-12-2021,Andhra Pradesh,Real Estate,85713.91,58410.17,31.85,4.99,9.643697331,0,0.71,797.03,5,53.84,1,66.8,1.14,7.76,78.14,12.53,Low Impact
15-01-2022,Kerala,Trade,52623.12,32565.33,38.12,3.33,12.2096284,0,0.38,797.03,7,59.38,2,64.98,2.51,6.28,304.25,79.39,Low Impact
14-02-2022,Punjab,Mining,7300.45,4865.43,33.35,7.68,17.60456669,1,0.93,797.03,6,40.2,1,94.09,2.24,6.48,314.69,58.12,Low Impact
16-03-2022,Goa,Public Administration,83305.98,51119.49,38.64,9.04,14.10794283,0,0.09,797.03,8,74.34,3,71.34,1.3,7.8,46.19,55.52,High Impact
15-04-2022,Odisha,Finance,60298.87,44448.34,26.29,4.14,6.500373775,0,0.37,797.03,6,78.85,3,79.63,2.57,6.17,233.44,16.55,Low Impact
15-05-2022,Tripura,Public Administration,12378.37,10903.37,11.92,8.69,20.01779125,0,0.71,797.03,10,41.77,2,90.46,2.78,6.67,131.07,31.49,Low Impact
14-06-2022,Uttarakhand,Manufacturing,10291.87,7404.34,28.06,8.97,14.42179838,1,0.23,797.03,8,32.92,5,67.51,1.7,6.1,234.1,79.98,High Impact
14-07-2022,Uttar Pradesh,Agriculture,91053.06,68787.33,24.45,9.4,12.46481763,0,0.66,797.03,4,35.26,1,29.02,0.8,8.28,388.76,90.21,High Impact
13-08-2022,Nagaland,Mining,67250.83,56252.32,16.35,4.86,11.77856871,1,0.16,797.03,7,72.71,1,86.98,2.76,4.41,79.97,57.62,High Impact
12-09-2022,Himachal Pradesh,Transport,83099.39,64660.71,22.19,9.33,19.01467796,0,0.06,797.03,3,38.81,3,74.76,0.73,4.58,62.53,41.8,Low Impact
12-10-2022,Himachal Pradesh,Mining,88018.91,79349.57,9.85,5.24,9.456473146,0,0.12,797.03,1,62.1,1,42.44,0.34,3.77,135.39,15.39,Medium Impact
11-11-2022,Odisha,Public Administration,57605.46,52024.21,9.69,6.87,11.5649005,1,0.93,797.03,9,39.92,2,71.05,1.12,7.92,476.19,71.4,Low Impact
01-01-2019,Tamil Nadu,Public Administration,52227.19,31517.48,39.65,3.35,7.777149868,1,0.55,797.03,9,41.06,4,86.77,2.24,5.47,374.16,35.06,Medium Impact
31-01-2019,Odisha,Trade,43612.31,38043.72,12.77,3.31,15.22673053,1,0.8,797.03,6,30.28,3,97.57,2.79,5.09,10.71,14.95,High Impact
02-03-2019,Karnataka,Trade,32377.71,24647.75,23.87,8.04,12.01403734,1,0.33,797.03,2,50.85,4,95.24,1.98,8.89,201.1,69.93,Low Impact
01-04-2019,Assam,Manufacturing,44025,41651.8,5.39,6.11,13.86520217,0,0.59,797.03,8,35.84,1,32.53,2.87,8.56,129.44,53.71,Low Impact
01-05-2019,Tripura,Real Estate,77614.09,59695.42,23.09,4.79,16.04264642,1,0.49,797.03,10,55.61,5,42.17,0.46,8.83,319.43,11.08,Medium Impact
31-05-2019,Kerala,Manufacturing,60590.42,57283.01,5.46,4.33,7.798965689,1,0.95,797.03,6,68.86,2,10.95,0.37,3.85,230.19,19.98,Low Impact
30-06-2019,Andhra Pradesh,Transport,89359.81,77215.75,13.59,7.69,19.39854198,1,0.75,797.03,7,53.89,1,24.75,1.89,8.35,482.28,72.93,Low Impact
30-07-2019,Bihar,Trade,44894.62,30843.13,31.3,3,14.47477234,0,0.73,797.03,1,75.83,2,88.24,2.91,4.97,110.27,15.73,Low Impact
29-08-2019,Meghalaya,Transport,61101.87,48175.05,21.16,8.64,19.48571987,0,0.05,797.03,3,78.19,1,36.08,1.61,3.08,294.34,87.94,High Impact
28-09-2019,Sikkim,Trade,63499.45,60149.69,5.28,3.55,7.695565213,1,0.55,797.03,1,75.28,1,62.06,0.34,5.35,350.4,38.02,Medium Impact
28-10-2019,Tripura,Trade,59578.02,53628.3,9.99,4.34,12.68055056,1,0.47,797.03,10,90.89,1,66.6,0.82,6.06,412.96,17.98,Low Impact
27-11-2019,Uttarakhand,Trade,70560.74,44741.04,36.59,5.7,15.30891473,1,0.93,797.03,1,45.42,3,78.18,0.89,3.65,204.08,78.38,Medium Impact
27-12-2019,Sikkim,Construction,24505.91,20762.15,15.28,6.39,18.25027928,1,0.26,797.03,1,42.31,4,18.28,1.15,6.23,343.77,57.2,High Impact
26-01-2020,Gujarat,Services,51724.01,37290.57,27.9,5.48,9.284238221,0,0.27,797.03,4,69.63,5,30.48,0.32,7.92,152.3,37.6,High Impact
25-02-2020,Odisha,Mining,11318.26,6818.62,39.76,5.24,14.900259,1,0.41,797.03,7,68.67,4,44.83,2.73,5.27,218.3,46.55,Medium Impact
26-03-2020,Tamil Nadu,Construction,39066.62,28956.9,25.88,9.75,15.1380117,0,0.24,797.03,7,63.16,4,36.48,1.64,5.12,447.92,11.93,Low Impact
25-04-2020,Jharkhand,Agriculture,49279.04,33616.39,31.78,7.49,11.24626466,1,0.13,797.03,5,30.28,2,98.29,2.08,5.03,475,69.64,Low Impact
25-05-2020,Tripura,Public Administration,65570.2,58134.82,11.34,3.16,9.373769412,1,0.86,797.03,6,66.09,3,83.49,0.39,8.54,359.69,42.92,High Impact
24-06-2020,Gujarat,Finance,95102.57,68289.89,28.19,6.01,15.94835912,0,0.56,797.03,2,90.63,3,47.97,0.35,3.29,187.8,74.26,High Impact
24-07-2020,Telangana,Transport,60464.46,53791.2,11.04,9.13,15.77849804,1,0.86,797.03,5,51.75,1,87.93,1.84,5.67,410.21,66.54,High Impact
23-08-2020,Andhra Pradesh,Services,74615.8,44785.1,39.98,5.11,12.485231,1,0.83,797.03,7,92.89,4,34.77,2.68,4.59,13.91,68.61,High Impact
22-09-2020,Himachal Pradesh,Agriculture,51120.34,36179.74,29.23,3.66,15.6115941,1,0.28,797.03,9,53.19,5,78.58,1.68,8.36,52.27,81.36,Low Impact
22-10-2020,Manipur,Real Estate,63776.3,43649,31.56,8.31,14.301093,1,0.55,797.03,6,39.09,2,22.37,2.66,3.58,331.03,66.8,High Impact
21-11-2020,Tripura,Trade,8022.29,5469.18,31.83,7.24,15.39400755,0,0.08,797.03,10,55.9,3,77.23,2.47,5.47,146.33,47.69,Medium Impact
21-12-2020,Kerala,Trade,26184.77,16335.77,37.61,6.99,12.64244202,1,0.92,797.03,4,62.15,1,45.65,0.41,5.44,475.74,45.09,Medium Impact
20-01-2021,Gujarat,Finance,36823.46,24505.77,33.45,3.38,9.307856463,1,0.4,797.03,3,70.92,5,10.75,0.77,8.33,218.59,20.76,Medium Impact
19-02-2021,Uttarakhand,Finance,47776.84,37955.95,20.56,3.98,12.93640753,0,0.39,797.03,9,62.82,4,27.33,2.04,4.29,215.25,80.15,Low Impact
21-03-2021,Manipur,Finance,5519.23,3874.37,29.8,7.36,18.73886976,1,0.3,797.03,7,64.89,5,40.23,1.44,6.87,339.36,78.5,Medium Impact
20-04-2021,Tamil Nadu,Agriculture,14862.39,11088.65,25.39,4.45,11.8735895,0,0.46,797.03,6,31.56,3,74.93,1.01,3.81,384.02,32.17,Medium Impact
20-05-2021,Andhra Pradesh,Public Administration,28404.62,20789.44,26.81,6.53,16.21399929,1,0.25,797.03,7,46.49,2,7.3,1.37,8.72,238.3,87.64,Low Impact
19-06-2021,Assam,Public Administration,97181.74,88101.73,9.34,6.81,9.702065588,1,0.37,797.03,8,50.2,4,65.95,1.45,6.56,107.79,63.01,High Impact
19-07-2021,Kerala,Construction,33803.35,30992.76,8.31,4.98,9.091580374,1,0.8,797.03,5,94.16,2,71.6,2.75,6.76,386.88,53.08,High Impact
18-08-2021,Himachal Pradesh,Transport,48722.06,37639.49,22.75,9.64,16.66131641,0,0.83,797.03,3,49.21,5,65.39,0.49,5.6,160.86,11.57,High Impact
17-09-2021,Nagaland,Construction,20413.67,14607.1,28.44,8.9,11.10011724,0,0.3,797.03,3,88.28,5,76.07,0.98,5.05,88.38,44.45,High Impact
17-10-2021,Odisha,Mining,61467.23,39178,36.26,8.06,12.58854979,1,0.47,797.03,2,49.81,1,17.82,1.71,4.28,316.19,67.66,High Impact
16-11-2021,Arunachal Pradesh,Real Estate,28787.64,26878.76,6.63,3.55,10.7240129,0,0.87,797.03,8,36.25,4,58.71,2.16,6.62,46.14,18.08,Low Impact
16-12-2021,Gujarat,Transport,21492.27,13348.41,37.89,3.74,5.889611983,1,0.05,797.03,1,46.1,5,94.11,1.97,8.73,485.7,51.36,Medium Impact
15-01-2022,Tripura,Mining,52140.69,36716.31,29.58,6.45,11.09546286,0,0.89,797.03,8,47.73,3,61.08,2.84,5.16,316.57,99.41,High Impact
14-02-2022,Manipur,Trade,1545.07,1088.23,29.57,4.12,11.26030819,1,0.22,797.03,3,93.59,3,61.13,2.43,8.3,492.96,74.49,Medium Impact
16-03-2022,Arunachal Pradesh,Services,1758.74,1252.47,28.79,9.85,17.58149248,0,0.68,797.03,9,73.83,2,73.64,1.76,3.89,170.11,59.22,Medium Impact
15-04-2022,Meghalaya,Mining,22687.81,14917.24,34.25,4.11,15.36751693,1,0.58,797.03,2,90.56,3,33.32,0.8,8.62,485.63,57.97,Medium Impact
15-05-2022,Tripura,Services,4635.41,4051.84,12.59,6.41,14.86345623,0,0.55,797.03,10,84.27,5,70.05,1.46,5.1,73.64,13.94,Low Impact
14-06-2022,Chhattisgarh,Trade,11694.55,7518.13,35.71,5.55,11.69735803,0,0.86,797.03,9,67.61,3,91.62,2.14,5.28,21.31,96.16,High Impact
14-07-2022,Tamil Nadu,Manufacturing,34547.2,28405.31,17.78,7.48,18.78351177,0,0.1,797.03,6,73.9,4,1.09,2.55,5.78,17.46,93.54,Low Impact
13-08-2022,Himachal Pradesh,Real Estate,80455.98,51761.04,35.67,3.9,13.74882983,0,0.35,797.03,1,70.61,2,87.01,2.89,7.31,232.97,71.42,Medium Impact
12-09-2022,Tripura,Services,57632.82,36002.5,37.53,6.01,10.01008921,1,0.54,797.03,5,73.31,4,21.86,1.9,7.32,42.42,18.91,High Impact
12-10-2022,Punjab,Trade,51754.1,47525.81,8.17,4.92,8.228423613,1,0.81,797.03,10,47.21,5,45.59,1.68,5.88,256.57,28.71,High Impact
11-11-2022,Chhattisgarh,Mining,30055.39,20033.27,33.35,9.21,17.96811636,0,0.22,797.03,9,56.53,5,85.23,0.25,6.14,164.42,26.55,Low Impact
01-01-2019,Telangana,Services,93243.62,82747.89,11.26,3.28,10.87883166,1,0.8,797.03,6,68.52,3,82.39,0.4,3.18,168.48,56.76,Low Impact
31-01-2019,Maharashtra,Transport,40304.49,31865.57,20.94,9.4,19.29673614,0,0.4,797.03,7,32.34,1,89.19,0.64,4.83,318.17,28.7,Medium Impact
02-03-2019,Telangana,Manufacturing,9622.18,6035.51,37.28,8.83,18.2180505,1,0.19,797.03,4,61.38,1,94.04,0.35,5.08,82.39,72.62,Medium Impact
01-04-2019,Andhra Pradesh,Construction,62089.59,58016.94,6.56,5.08,13.33211534,0,0.76,797.03,1,85.88,5,44.72,1.32,6.35,383.51,59.07,Medium Impact
01-05-2019,Rajasthan,Transport,12270,8422.57,31.36,8.53,20.39382172,1,0.09,797.03,5,62,5,65.64,1.14,6.35,291.43,11.59,Medium Impact
31-05-2019,West Bengal,Construction,35177.09,31690.19,9.91,3.22,10.5558973,1,0.51,797.03,2,65.9,2,39.05,1.98,7.26,457.56,76.97,High Impact
30-06-2019,Odisha,Trade,51233.78,33767.34,34.09,9.77,12.90105757,0,0.06,797.03,8,43.12,5,35.07,1.7,7.3,183.06,26.99,Low Impact
30-07-2019,Goa,Finance,87548.03,78695.17,10.11,6.69,16.97273565,0,0.36,797.03,4,81.63,5,43.16,1.87,4.41,491.37,84.24,Low Impact
29-08-2019,Delhi,Transport,49861.11,30147.53,39.54,5.12,9.638533623,0,0.6,797.03,1,53.33,2,74.31,1.52,7.62,288.34,41.95,High Impact
28-09-2019,West Bengal,Transport,70523.62,54946.59,22.09,5.54,15.31302148,0,0.56,797.03,10,92.18,4,50.14,0.98,3.12,486.73,40.48,High Impact
28-10-2019,Madhya Pradesh,Trade,99288.87,86312.3,13.07,3.46,15.03107096,0,0.4,797.03,7,94.59,4,81.41,2.87,7.3,14.5,11.06,Low Impact
27-11-2019,Gujarat,Public Administration,14017.42,12996.65,7.28,9.93,18.89795514,1,0.43,797.03,2,89.54,2,74.52,0.44,3.61,364.26,98.9,Medium Impact
27-12-2019,Gujarat,Trade,28198.42,25892.37,8.18,3.28,11.24030161,0,0.23,797.03,3,35.52,2,2.05,2.83,7.38,408.49,65.08,Low Impact
26-01-2020,Tamil Nadu,Real Estate,40063.03,35530.65,11.31,7.58,14.18386176,1,0.46,797.03,9,51.66,4,63.02,1.07,6.16,27.53,48.05,Low Impact
25-02-2020,Andhra Pradesh,Manufacturing,42760.99,38949.57,8.91,6.1,11.74409866,0,0.95,797.03,9,91.43,4,43.66,1.64,5.62,289.91,18.7,Low Impact
26-03-2020,Sikkim,Real Estate,41691.09,27921.64,33.03,9.64,15.17004751,1,0.85,797.03,2,82.29,4,45.66,0.5,7.14,401.17,72.92,High Impact
25-04-2020,Nagaland,Agriculture,90853.49,63548.79,30.05,4.72,13.08372706,1,0.15,797.03,3,89.23,4,81.84,0.4,3.22,280.96,35.45,High Impact
25-05-2020,Karnataka,Public Administration,71689.23,50264.11,29.89,6.72,16.23273117,0,0.03,797.03,9,67.22,3,54.76,1.4,4.34,32.84,98.95,High Impact
24-06-2020,Chhattisgarh,Public Administration,61182.62,44783.77,26.8,6.38,15.16517069,0,0.93,797.03,1,61.23,2,88.56,2.28,6.7,347.03,95.55,High Impact
24-07-2020,Goa,Public Administration,31627.9,23330.71,26.23,7.92,11.90410101,1,0.53,797.03,2,36.92,1,71.28,0.95,8.08,31.24,76.18,High Impact
23-08-2020,Assam,Manufacturing,82555.25,65267.72,20.94,3.48,10.4198718,1,0.54,797.03,2,84.57,3,55.28,1.77,5.29,408.92,97.4,Low Impact
22-09-2020,Arunachal Pradesh,Real Estate,95550.99,62677.43,34.4,4.36,14.27640072,0,0.78,797.03,10,78.43,1,75.45,0.98,4.55,22.47,19.51,Medium Impact
22-10-2020,Meghalaya,Construction,82298.63,69290.21,15.81,4.5,11.25704078,1,0.31,797.03,3,33.83,1,3.83,1.29,6.11,69.56,35.19,High Impact
21-11-2020,Chhattisgarh,Mining,1154.95,760.71,34.13,8.17,15.5362328,1,0.48,797.03,10,43.61,5,2.71,2.74,6.73,138.28,32.79,High Impact
21-12-2020,Uttar Pradesh,Manufacturing,64003.74,45353.56,29.14,4.32,14.03136048,1,0.97,797.03,3,66.22,2,8.33,2.6,5.52,317.05,16.48,High Impact
20-01-2021,Tripura,Finance,6062.4,4705.46,22.38,7.01,15.62265306,1,0.67,797.03,10,74.49,3,43.76,1.64,8.26,488.2,97.5,Low Impact
19-02-2021,Odisha,Mining,26503.11,23289.72,12.12,4.51,10.60344921,1,0.15,797.03,2,38.95,2,23.55,0.87,6.14,59.79,15.4,Low Impact
21-03-2021,Goa,Trade,6892.95,5919.76,14.12,9.03,19.98412711,1,0.13,797.03,8,45.91,4,98.43,0.74,3.21,72.21,87.1,Low Impact
20-04-2021,Uttarakhand,Finance,60775.75,50196.94,17.41,9.6,13.22567069,0,0.2,797.03,8,42.55,2,54.23,2.87,4.34,185.07,79.13,Medium Impact
20-05-2021,Gujarat,Agriculture,68972.4,45143.86,34.55,6.63,18.58516449,0,0.77,797.03,8,44.3,1,66.24,0.77,5.7,418.27,43.83,Medium Impact
19-06-2021,Uttarakhand,Services,12334.28,9762.16,20.85,5.47,8.658525785,0,0.3,797.03,2,89.85,4,27.88,2.46,7.19,234.15,11.69,High Impact
19-07-2021,Kerala,Services,39000.05,24593.68,36.94,4.64,6.789499711,0,0.02,797.03,9,76.53,2,32.18,1.23,4.32,161.48,10.55,High Impact
18-08-2021,Gujarat,Construction,46167.41,33798.1,26.79,3.35,14.25018901,1,0.94,797.03,7,77.91,2,33.55,2.96,8.86,281.04,28.36,High Impact
17-09-2021,Rajasthan,Transport,37536.25,27954.4,25.53,4.88,9.329535084,0,0.17,797.03,5,81.61,1,69.87,1.23,4.91,131,54.45,Medium Impact
17-10-2021,Rajasthan,Finance,12981.48,7969.77,38.61,7.58,16.87699627,1,0.01,797.03,7,53.18,4,47.37,1.18,6.19,201.18,51.21,High Impact
16-11-2021,Arunachal Pradesh,Public Administration,42475.83,29558.75,30.41,6.74,16.85015375,1,0.24,797.03,8,79.87,1,51.77,1.98,3.11,166.97,62.68,High Impact
16-12-2021,Manipur,Real Estate,75366.63,70428.41,6.55,9.61,20.19986391,0,0.24,797.03,9,93.6,2,59.2,2.89,8.31,402.27,79.48,Low Impact
15-01-2022,Goa,Services,8029.76,7497.96,6.62,5.77,17.68594236,0,0.42,797.03,2,75.4,3,76.88,2.93,7.73,462.2,43.96,Medium Impact
14-02-2022,Uttarakhand,Transport,8937.82,6464.85,27.67,7.86,12.8003971,1,0.92,797.03,6,57.09,3,9.04,2.18,4.17,380.03,24.43,Low Impact
16-03-2022,Nagaland,Services,36122.36,22218.32,38.49,6.43,15.53243342,0,0.88,797.03,9,76.56,5,77.69,2.31,8.6,220.1,82,Low Impact
15-04-2022,Rajasthan,Manufacturing,94230.85,62445.2,33.73,6.59,9.743998583,0,0.46,797.03,6,88.55,3,56.32,1.78,4.9,252.66,39.94,Low Impact
15-05-2022,Meghalaya,Real Estate,67188.69,49536.62,26.27,4.87,10.93809291,1,0.41,797.03,2,38.37,4,66.91,2.32,7.15,63.41,35.82,Low Impact
14-06-2022,Haryana,Transport,68188.33,63532.63,6.83,6.18,16.65971693,1,0.56,797.03,1,47.24,5,32.76,2.61,7.91,373.69,78.79,Low Impact
14-07-2022,Uttar Pradesh,Services,36830.08,23918.18,35.06,6.3,11.97658046,1,0.24,797.03,3,89.75,4,40.94,1.56,7.45,298.64,94.07,Low Impact
13-08-2022,Punjab,Transport,59772.42,51836.47,13.28,7.95,15.86095381,1,0.05,797.03,5,91.51,3,23.12,1.94,8.51,451.32,92.35,Low Impact
12-09-2022,Telangana,Agriculture,2002.99,1277.99,36.2,9.58,16.61773444,1,0.94,797.03,7,61.47,3,97.93,1.7,8.19,101.1,22.37,High Impact
12-10-2022,Tripura,Agriculture,63973.51,60355.18,5.66,5.31,13.76951531,1,0.19,797.03,10,54.35,2,49.7,1.77,8.97,380.1,55.28,Medium Impact
11-11-2022,Meghalaya,Real Estate,91415.41,67059.22,26.64,3.3,15.02894389,0,0.2,797.03,10,48.38,4,99.61,2.69,4.1,342.65,18.36,Low Impact
01-01-2019,Madhya Pradesh,Trade,61644.77,53713.07,12.87,6.47,9.027355265,0,0.47,797.03,3,62.42,1,48.98,1.2,4.83,133.66,96.49,Low Impact
31-01-2019,Haryana,Construction,87496.16,62989.09,28.01,6.81,14.54961518,0,0.49,797.03,9,90.74,2,21.98,0.78,6.82,334.02,29.37,Medium Impact
02-03-2019,Uttarakhand,Services,72673.33,59569.17,18.03,4.18,14.81028779,1,0.02,797.03,10,39.74,4,50.75,1.48,7.4,462.26,27.77,High Impact
01-04-2019,Andhra Pradesh,Public Administration,12935.28,8630.49,33.28,8.32,15.13382712,1,0.15,797.03,4,57.29,5,3.96,0.78,6.21,459.3,90,High Impact
01-05-2019,Goa,Services,90342.88,58822.91,34.89,9.89,12.67527186,0,0.38,797.03,10,89.25,4,90.48,1.6,3.44,360.09,97.11,Medium Impact
31-05-2019,Meghalaya,Real Estate,7577.94,7034.77,7.17,9.62,17.22539352,0,0.68,797.03,2,52.69,5,81.86,2.73,8.05,24.99,72.79,Medium Impact
30-06-2019,Nagaland,Manufacturing,53862.78,49617.13,7.88,4.38,9.700738908,0,0.23,797.03,3,79.93,5,72.58,1.93,8.77,436.26,20.89,Medium Impact
30-07-2019,Haryana,Services,15071.58,13724.39,8.94,9.13,12.67941785,1,0.42,797.03,5,55.3,3,60.98,2.6,5.43,329.23,53.73,Medium Impact
29-08-2019,Madhya Pradesh,Public Administration,2158.95,1767.97,18.11,7.93,18.42034513,0,0.56,797.03,3,82.32,1,57.98,0.67,4.35,155.91,83.49,High Impact
28-09-2019,Assam,Finance,42781.39,37771.43,11.71,6.18,13.39599513,0,0.89,797.03,5,93.77,4,99.67,2.72,3.12,94.44,61.52,Medium Impact
28-10-2019,Madhya Pradesh,Finance,30209.03,18855.36,37.58,6.78,18.11276412,0,0.33,797.03,4,55.21,1,27.8,1.89,4.42,58.99,21.93,Low Impact
27-11-2019,Andhra Pradesh,Finance,49114.05,35223.43,28.28,8.95,19.01016505,1,0.13,797.03,10,84.93,5,77.97,0.29,7.2,26.07,25.47,High Impact
27-12-2019,Nagaland,Finance,58142.79,41269.53,29.02,6.36,15.28971794,0,0.49,797.03,3,94.25,3,58.14,1.97,8.47,377.3,87.77,Medium Impact
26-01-2020,Nagaland,Real Estate,5330.17,4383.94,17.75,5.61,7.660255034,0,0.75,797.03,6,93.95,1,97.59,2.86,3.56,118.69,57.43,Medium Impact
25-02-2020,Delhi,Finance,13177.33,9548.1,27.54,6.45,12.72823457,1,0.11,797.03,8,58.2,2,82.78,0.42,6.32,13.1,73.53,High Impact
26-03-2020,Arunachal Pradesh,Agriculture,56305.6,36709.98,34.8,7.05,11.02486282,1,0.42,797.03,4,61.57,5,99.85,1.83,7.17,199.24,43.58,High Impact
25-04-2020,West Bengal,Agriculture,34973.57,28285.35,19.12,4.32,15.42797911,1,0.02,797.03,9,49.72,2,58.83,2.76,4.66,241.82,57.92,Low Impact
